,Id,Name,Determined Formula,Determined Charge,Previous Formula,Previous Charge,Inferrence Type,Reasoning,Used Databases,Previous Databases,Similarity
769,M_o2s_c,Superoxide anion,O2,-1,O2,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1107906, bigg.metabolite:o2s","metanetx.chemical:MNXM1107906, bigg.metabolite:o2s","metanetx.chemical:MNXM1107906, bigg.metabolite:o2s",Same
770,M_oaa_c,Oxaloacetate,C4H2O5,-2,C4H2O5,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:oaa, seed.compound:cpd00032","bigg.metabolite:oaa, seed.compound:cpd00032","bigg.metabolite:oaa, seed.compound:cpd00032",Same
771,M_occoa_c,Octanoyl-CoA (n-C8:0CoA),C29H46N7O17P3S,-4,C29H46N7O17P3S,-4,Clean,"unconstrained Target & Adherence & bigg.metabolite:occoa, seed.compound:cpd01335","bigg.metabolite:occoa, seed.compound:cpd01335","bigg.metabolite:occoa, seed.compound:cpd01335",Same
772,M_ocdca_c,Octadecanoate (n-C18:0),C18H35O2,-1,C18H35O2,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd01080, bigg.metabolite:ocdca","seed.compound:cpd01080, bigg.metabolite:ocdca","seed.compound:cpd01080, bigg.metabolite:ocdca",Same
773,M_ocdca_e,Octadecanoate (n-C18:0),C18H35O2,-1,C18H35O2,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd01080, bigg.metabolite:ocdca","seed.compound:cpd01080, bigg.metabolite:ocdca","seed.compound:cpd01080, bigg.metabolite:ocdca",Same
774,M_ocdca_p,Octadecanoate (n-C18:0),C18H35O2,-1,C18H35O2,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd01080, bigg.metabolite:ocdca","seed.compound:cpd01080, bigg.metabolite:ocdca","seed.compound:cpd01080, bigg.metabolite:ocdca",Same
775,M_ocdcea_c,Octadecenoate (n-C18:1),C18H33O2,-1,C18H33O2,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00536, bigg.metabolite:ocdcea","seed.compound:cpd00536, bigg.metabolite:ocdcea","seed.compound:cpd00536, bigg.metabolite:ocdcea",Same
776,M_ocdcea_e,Octadecenoate (n-C18:1),C18H33O2,-1,C18H33O2,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00536, bigg.metabolite:ocdcea","seed.compound:cpd00536, bigg.metabolite:ocdcea","seed.compound:cpd00536, bigg.metabolite:ocdcea",Same
777,M_ocdcea_p,Octadecenoate (n-C18:1),C18H33O2,-1,C18H33O2,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00536, bigg.metabolite:ocdcea","seed.compound:cpd00536, bigg.metabolite:ocdcea","seed.compound:cpd00536, bigg.metabolite:ocdcea",Same
778,M_octa_c,Octanoate (n-C8:0),C8H15O2,-1,C8H15O2,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:octa, seed.compound:cpd03846","bigg.metabolite:octa, seed.compound:cpd03846","bigg.metabolite:octa, seed.compound:cpd03846",Same
779,M_octa_e,Octanoate (n-C8:0),C8H15O2,-1,C8H15O2,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:octa, seed.compound:cpd03846","bigg.metabolite:octa, seed.compound:cpd03846","bigg.metabolite:octa, seed.compound:cpd03846",Same
780,M_octa_p,Octanoate (n-C8:0),C8H15O2,-1,C8H15O2,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:octa, seed.compound:cpd03846","bigg.metabolite:octa, seed.compound:cpd03846","bigg.metabolite:octa, seed.compound:cpd03846",Same
781,M_od2coa_c,Trans-Octadec-2-enoyl-CoA,C39H64N7O17P3S,-4,C39H64N7O17P3S,-4,Clean,"unconstrained Target & Adherence & seed.compound:cpd14937, bigg.metabolite:od2coa","seed.compound:cpd14937, bigg.metabolite:od2coa","seed.compound:cpd14937, bigg.metabolite:od2coa",Same
782,M_op4en_c,2-Oxopent-4-enoate,C5H5O3,-1,C5H5O3,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM733876, seed.compound:cpd27712","metanetx.chemical:MNXM733876, seed.compound:cpd27712","metanetx.chemical:MNXM733876, seed.compound:cpd27712",Same
783,M_orn__D_c,D-Ornithine,C5H13N2O2,1,C5H13N2O2,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00404, bigg.metabolite:orn__D","seed.compound:cpd00404, bigg.metabolite:orn__D","seed.compound:cpd00404, bigg.metabolite:orn__D",Same
784,M_orot5p_c,Orotidine 5'-phosphate,C10H10N2O11P,-3,C10H10N2O11P,-3,Clean,"unconstrained Target & Adherence & bigg.metabolite:orot5p, seed.compound:cpd00810","bigg.metabolite:orot5p, seed.compound:cpd00810","bigg.metabolite:orot5p, seed.compound:cpd00810",Same
785,M_orot_c,Orotate C5H3N2O4,C5H3N2O4,-1,C5H3N2O4,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:orot, seed.compound:cpd00247","bigg.metabolite:orot, seed.compound:cpd00247","bigg.metabolite:orot, seed.compound:cpd00247",Same
786,M_oxadpcoa_c,3-Oxoadipyl-CoA,C27H37N7O20P3S,-5,C27H37N7O20P3S,-5,Clean,"unconstrained Target & Adherence & seed.compound:cpd01507, metanetx.chemical:MNXM1105939","seed.compound:cpd01507, metanetx.chemical:MNXM1105939","seed.compound:cpd01507, metanetx.chemical:MNXM1105939",Same
787,M_pa160_c,"1,2-dihexadecanoyl-sn-glycerol 3-phosphate",C35H67O8P,-2,C35H67O8P,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM731668, seed.compound:cpd26147","metanetx.chemical:MNXM731668, seed.compound:cpd26147","metanetx.chemical:MNXM731668, seed.compound:cpd26147",Same
788,M_pacald_c,Phenylacetaldehyde,C8H8O,0,C8H8O,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00464, bigg.metabolite:pacald","seed.compound:cpd00464, bigg.metabolite:pacald","seed.compound:cpd00464, bigg.metabolite:pacald",Same
789,M_pacald_e,Phenylacetaldehyde,C8H8O,0,C8H8O,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00464, bigg.metabolite:pacald","seed.compound:cpd00464, bigg.metabolite:pacald","seed.compound:cpd00464, bigg.metabolite:pacald",Same
790,M_pacald_p,Phenylacetaldehyde,C8H8O,0,C8H8O,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00464, bigg.metabolite:pacald","seed.compound:cpd00464, bigg.metabolite:pacald","seed.compound:cpd00464, bigg.metabolite:pacald",Same
791,M_pan4p_c,Pantetheine 4'-phosphate,C11H21N2O7PS,-2,C11H21N2O7PS,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:pan4p, seed.compound:cpd00834","bigg.metabolite:pan4p, seed.compound:cpd00834","bigg.metabolite:pan4p, seed.compound:cpd00834",Same
792,M_pap_c,"Adenosine 3',5'-bisphosphate",C10H11N5O10P2,-4,C10H11N5O10P2,-4,Clean,"unconstrained Target & Adherence & bigg.metabolite:pap, seed.compound:cpd00045","bigg.metabolite:pap, seed.compound:cpd00045","bigg.metabolite:pap, seed.compound:cpd00045",Same
793,M_paps_c,3'-Phosphoadenylyl sulfate,C10H11N5O13P2S,-4,C10H11N5O13P2S,-4,Clean,"unconstrained Target & Adherence & seed.compound:cpd00044, bigg.metabolite:paps","seed.compound:cpd00044, bigg.metabolite:paps","seed.compound:cpd00044, bigg.metabolite:paps",Same
794,M_pdx5p_c,Pyridoxine 5'-phosphate,C8H10NO6P,-2,C8H10NO6P,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:pdx5p, seed.compound:cpd00478","bigg.metabolite:pdx5p, seed.compound:cpd00478","bigg.metabolite:pdx5p, seed.compound:cpd00478",Same
795,M_pe161_c,"Phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)",C37H70NO8P,0,C37H70NO8P,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM739592, seed.compound:cpd29055","metanetx.chemical:MNXM739592, seed.compound:cpd29055","metanetx.chemical:MNXM739592, seed.compound:cpd29055",Same
796,M_pe161_p,"Phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)",C37H70NO8P,0,C37H70NO8P,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM739592, seed.compound:cpd29055","metanetx.chemical:MNXM739592, seed.compound:cpd29055","metanetx.chemical:MNXM739592, seed.compound:cpd29055",Same
797,M_peamn_c,Phenethylamine,C8H12N,1,C8H12N,1,Clean,"unconstrained Target & Adherence & bigg.metabolite:peamn, seed.compound:cpd03161","bigg.metabolite:peamn, seed.compound:cpd03161","bigg.metabolite:peamn, seed.compound:cpd03161",Same
798,M_peamn_e,Phenethylamine,C8H12N,1,C8H12N,1,Clean,"unconstrained Target & Adherence & bigg.metabolite:peamn, seed.compound:cpd03161","bigg.metabolite:peamn, seed.compound:cpd03161","bigg.metabolite:peamn, seed.compound:cpd03161",Same
799,M_peamn_p,Phenethylamine,C8H12N,1,C8H12N,1,Clean,"unconstrained Target & Adherence & bigg.metabolite:peamn, seed.compound:cpd03161","bigg.metabolite:peamn, seed.compound:cpd03161","bigg.metabolite:peamn, seed.compound:cpd03161",Same
800,M_pep_c,Phosphoenolpyruvate,C3H2O6P,-3,C3H2O6P,-3,Clean,"unconstrained Target & Adherence & bigg.metabolite:pep, seed.compound:cpd00061","bigg.metabolite:pep, seed.compound:cpd00061","bigg.metabolite:pep, seed.compound:cpd00061",Same
801,M_pg180_c,"Phosphatidylglycerol (dioctadecanoyl, n-C18:0)",C42H82O10P,-1,C42H82O10P,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd23600, seed.compound:cpd15540","seed.compound:cpd23600, seed.compound:cpd15540","seed.compound:cpd23600, seed.compound:cpd15540",Same
802,M_pg180_p,"Phosphatidylglycerol (dioctadecanoyl, n-C18:0)",C42H82O10P,-1,C42H82O10P,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd23600, seed.compound:cpd15540","seed.compound:cpd23600, seed.compound:cpd15540","seed.compound:cpd23600, seed.compound:cpd15540",Same
803,M_phom_c,O-Phospho-L-homoserine,C4H8NO6P,-2,C4H8NO6P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00809, bigg.metabolite:phom","seed.compound:cpd00809, bigg.metabolite:phom","seed.compound:cpd00809, bigg.metabolite:phom",Same
804,M_pi_c,Phosphate,HO4P,-2,HO4P,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:pi, seed.compound:cpd00009","bigg.metabolite:pi, seed.compound:cpd00009","bigg.metabolite:pi, seed.compound:cpd00009",Same
805,M_pi_e,Phosphate,HO4P,-2,HO4P,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:pi, seed.compound:cpd00009","bigg.metabolite:pi, seed.compound:cpd00009","bigg.metabolite:pi, seed.compound:cpd00009",Same
806,M_pi_p,Phosphate,HO4P,-2,HO4P,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:pi, seed.compound:cpd00009","bigg.metabolite:pi, seed.compound:cpd00009","bigg.metabolite:pi, seed.compound:cpd00009",Same
807,M_pmtcoa_c,Palmitoyl-CoA (n-C16:0CoA),C37H62N7O17P3S,-4,C37H62N7O17P3S,-4,Clean,"unconstrained Target & Adherence & bigg.metabolite:pmtcoa, seed.compound:cpd00134","bigg.metabolite:pmtcoa, seed.compound:cpd00134","bigg.metabolite:pmtcoa, seed.compound:cpd00134",Same
808,M_ppbng_c,Porphobilinogen,C10H13N2O4,-1,C10H13N2O4,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:ppbng, seed.compound:cpd00689","bigg.metabolite:ppbng, seed.compound:cpd00689","bigg.metabolite:ppbng, seed.compound:cpd00689",Same
809,M_ppi_c,Diphosphate,HO7P2,-3,HO7P2,-3,Clean,"unconstrained Target & Adherence & seed.compound:cpd00012, bigg.metabolite:ppi","seed.compound:cpd00012, bigg.metabolite:ppi","seed.compound:cpd00012, bigg.metabolite:ppi",Same
810,M_pppg9_c,Protoporphyrinogen IX,C34H38N4O4,-2,C34H38N4O4,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:pppg9, seed.compound:cpd00791","bigg.metabolite:pppg9, seed.compound:cpd00791","bigg.metabolite:pppg9, seed.compound:cpd00791",Same
811,M_progly_c,L-Prolinylglycine,C7H12N2O3,0,C7H12N2O3,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM739962, bigg.metabolite:progly","metanetx.chemical:MNXM739962, bigg.metabolite:progly","metanetx.chemical:MNXM739962, bigg.metabolite:progly",Same
812,M_progly_e,L-Prolinylglycine,C7H12N2O3,0,C7H12N2O3,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM739962, bigg.metabolite:progly","metanetx.chemical:MNXM739962, bigg.metabolite:progly","metanetx.chemical:MNXM739962, bigg.metabolite:progly",Same
813,M_progly_p,L-Prolinylglycine,C7H12N2O3,0,C7H12N2O3,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM739962, bigg.metabolite:progly","metanetx.chemical:MNXM739962, bigg.metabolite:progly","metanetx.chemical:MNXM739962, bigg.metabolite:progly",Same
814,M_prpp_c,5-Phospho-alpha-D-ribose 1-diphosphate,C5H8O14P3,-5,C5H8O14P3,-5,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1104453, bigg.metabolite:prpp","metanetx.chemical:MNXM1104453, bigg.metabolite:prpp","metanetx.chemical:MNXM1104453, bigg.metabolite:prpp",Same
815,M_ptcys_c,N-Pantothenoylcysteine,C12H21N2O6S,-1,C12H21N2O6S,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd02524, seed.compound:cpd24515","seed.compound:cpd02524, seed.compound:cpd24515","seed.compound:cpd02524, seed.compound:cpd24515",Same
816,M_pyam5p_c,Pyridoxamine 5'-phosphate,C8H12N2O5P,-1,C8H12N2O5P,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00493, bigg.metabolite:pyam5p","seed.compound:cpd00493, bigg.metabolite:pyam5p","seed.compound:cpd00493, bigg.metabolite:pyam5p",Same
817,M_pydam_c,Pyridoxamine,C8H13N2O2,1,C8H13N2O2,1,Clean,"unconstrained Target & Adherence & bigg.metabolite:pydam, seed.compound:cpd00419","bigg.metabolite:pydam, seed.compound:cpd00419","bigg.metabolite:pydam, seed.compound:cpd00419",Same
818,M_pydx5p_c,Pyridoxal 5'-phosphate,C8H8NO6P,-2,C8H8NO6P,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:pydx5p, seed.compound:cpd00016","bigg.metabolite:pydx5p, seed.compound:cpd00016","bigg.metabolite:pydx5p, seed.compound:cpd00016",Same
819,M_pydx_c,Pyridoxal,C8H9NO3,0,C8H9NO3,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:pydx, seed.compound:cpd00215","bigg.metabolite:pydx, seed.compound:cpd00215","bigg.metabolite:pydx, seed.compound:cpd00215",Same
820,M_pydxn_c,Pyridoxine,C8H11NO3,0,C8H11NO3,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:pydxn, seed.compound:cpd00263","bigg.metabolite:pydxn, seed.compound:cpd00263","bigg.metabolite:pydxn, seed.compound:cpd00263",Same
821,M_pyr_c,Pyruvate,C3H3O3,-1,C3H3O3,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:pyr, seed.compound:cpd00020","bigg.metabolite:pyr, seed.compound:cpd00020","bigg.metabolite:pyr, seed.compound:cpd00020",Same
822,M_pyr_e,Pyruvate,C3H3O3,-1,C3H3O3,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:pyr, seed.compound:cpd00020","bigg.metabolite:pyr, seed.compound:cpd00020","bigg.metabolite:pyr, seed.compound:cpd00020",Same
823,M_pyr_p,Pyruvate,C3H3O3,-1,C3H3O3,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:pyr, seed.compound:cpd00020","bigg.metabolite:pyr, seed.compound:cpd00020","bigg.metabolite:pyr, seed.compound:cpd00020",Same
824,M_q8h2_c,Ubiquinol-8,C49H76O4,0,C49H76O4,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd15561, seed.compound:cpd29608","seed.compound:cpd15561, seed.compound:cpd29608","seed.compound:cpd15561, seed.compound:cpd29608",Same
825,M_quln_c,Quinolinate,C7H3NO4,-2,C7H3NO4,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd02333, bigg.metabolite:quln","seed.compound:cpd02333, bigg.metabolite:quln","seed.compound:cpd02333, bigg.metabolite:quln",Same
826,M_r1p_c,Alpha-D-Ribose 1-phosphate,C5H9O8P,-2,C5H9O8P,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:r1p, seed.compound:cpd00475","bigg.metabolite:r1p, seed.compound:cpd00475","bigg.metabolite:r1p, seed.compound:cpd00475",Same
827,M_r5p_c,Alpha-D-Ribose 5-phosphate,C5H9O8P,-2,C5H9O8P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd19028, bigg.metabolite:r5p","seed.compound:cpd19028, bigg.metabolite:r5p","seed.compound:cpd19028, bigg.metabolite:r5p",Same
828,M_rhcys_c,S-Ribosyl-L-homocysteine,C9H17NO6S,0,C9H17NO6S,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM731817, seed.compound:cpd02227","metanetx.chemical:MNXM731817, seed.compound:cpd02227","metanetx.chemical:MNXM731817, seed.compound:cpd02227",Same
829,M_rnam_c,N Ribosylnicotinamide C11H15N2O5,C11H15N2O5,1,C11H15N2O5,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd02016, bigg.metabolite:rnam","seed.compound:cpd02016, bigg.metabolite:rnam","seed.compound:cpd02016, bigg.metabolite:rnam",Same
830,M_ru5p__D_c,D-Ribulose 5-phosphate,C5H9O8P,-2,C5H9O8P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00171, bigg.metabolite:ru5p__D","seed.compound:cpd00171, bigg.metabolite:ru5p__D","seed.compound:cpd00171, bigg.metabolite:ru5p__D",Same
831,M_salc_c,Salicylate,C7H5O3,-1,C7H5O3,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00599, metanetx.chemical:MNXM730078","seed.compound:cpd00599, metanetx.chemical:MNXM730078","seed.compound:cpd00599, metanetx.chemical:MNXM730078",Same
832,M_salc_e,Salicylate,C7H5O3,-1,C7H5O3,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00599, metanetx.chemical:MNXM730078","seed.compound:cpd00599, metanetx.chemical:MNXM730078","seed.compound:cpd00599, metanetx.chemical:MNXM730078",Same
833,M_sarcs_c,Sarcosine C3H7NO2,C3H7NO2,0,C3H7NO2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00183, bigg.metabolite:sarcs","seed.compound:cpd00183, bigg.metabolite:sarcs","seed.compound:cpd00183, bigg.metabolite:sarcs",Same
834,M_sdhlam_c,S Succinyldihydrolipoamide C12H20NO4S2,C12H20NO4S2,-1,C12H20NO4S2,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00860, metanetx.chemical:MNXM735017","seed.compound:cpd00860, metanetx.chemical:MNXM735017","seed.compound:cpd00860, metanetx.chemical:MNXM735017",Same
835,M_ser__D_c,D-Serine,C3H7NO3,0,C3H7NO3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00550, bigg.metabolite:ser__D","seed.compound:cpd00550, bigg.metabolite:ser__D","seed.compound:cpd00550, bigg.metabolite:ser__D",Same
836,M_sl26da_c,"N-Succinyl-LL-2,6-diaminoheptanedioate",C11H16N2O7,-2,C11H16N2O7,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd02698, metanetx.chemical:MNXM729177","seed.compound:cpd02698, metanetx.chemical:MNXM729177","seed.compound:cpd02698, metanetx.chemical:MNXM729177",Same
837,M_so3_c,Sulfite,O3S,-2,O3S,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM726339, bigg.metabolite:so3","metanetx.chemical:MNXM726339, bigg.metabolite:so3","metanetx.chemical:MNXM726339, bigg.metabolite:so3",Same
838,M_so3_e,Sulfite,O3S,-2,O3S,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM726339, bigg.metabolite:so3","metanetx.chemical:MNXM726339, bigg.metabolite:so3","metanetx.chemical:MNXM726339, bigg.metabolite:so3",Same
839,M_so3_p,Sulfite,O3S,-2,O3S,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM726339, bigg.metabolite:so3","metanetx.chemical:MNXM726339, bigg.metabolite:so3","metanetx.chemical:MNXM726339, bigg.metabolite:so3",Same
840,M_so4_c,Sulfate,O4S,-2,O4S,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:so4, seed.compound:cpd00048","bigg.metabolite:so4, seed.compound:cpd00048","bigg.metabolite:so4, seed.compound:cpd00048",Same
841,M_so4_e,Sulfate,O4S,-2,O4S,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:so4, seed.compound:cpd00048","bigg.metabolite:so4, seed.compound:cpd00048","bigg.metabolite:so4, seed.compound:cpd00048",Same
842,M_spmd_c,Spermidine,C7H22N3,3,C7H22N3,3,Clean,"unconstrained Target & Adherence & seed.compound:cpd00264, bigg.metabolite:spmd","seed.compound:cpd00264, bigg.metabolite:spmd","seed.compound:cpd00264, bigg.metabolite:spmd",Same
843,M_spmd_e,Spermidine,C7H22N3,3,C7H22N3,3,Clean,"unconstrained Target & Adherence & seed.compound:cpd00264, bigg.metabolite:spmd","seed.compound:cpd00264, bigg.metabolite:spmd","seed.compound:cpd00264, bigg.metabolite:spmd",Same
844,M_spmd_p,Spermidine,C7H22N3,3,C7H22N3,3,Clean,"unconstrained Target & Adherence & seed.compound:cpd00264, bigg.metabolite:spmd","seed.compound:cpd00264, bigg.metabolite:spmd","seed.compound:cpd00264, bigg.metabolite:spmd",Same
845,M_stcoa_c,Stearoyl-CoA (n-C18:0CoA),C39H66N7O17P3S,-4,C39H66N7O17P3S,-4,Clean,"unconstrained Target & Adherence & seed.compound:cpd00327, bigg.metabolite:stcoa","seed.compound:cpd00327, bigg.metabolite:stcoa","seed.compound:cpd00327, bigg.metabolite:stcoa",Same
846,M_succ_c,Succinate,C4H4O4,-2,C4H4O4,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00036, bigg.metabolite:succ","seed.compound:cpd00036, bigg.metabolite:succ","seed.compound:cpd00036, bigg.metabolite:succ",Same
847,M_succ_e,Succinate,C4H4O4,-2,C4H4O4,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00036, bigg.metabolite:succ","seed.compound:cpd00036, bigg.metabolite:succ","seed.compound:cpd00036, bigg.metabolite:succ",Same
848,M_succ_p,Succinate,C4H4O4,-2,C4H4O4,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00036, bigg.metabolite:succ","seed.compound:cpd00036, bigg.metabolite:succ","seed.compound:cpd00036, bigg.metabolite:succ",Same
849,M_succoa_c,Succinyl-CoA,C25H35N7O19P3S,-5,C25H35N7O19P3S,-5,Clean,"unconstrained Target & Adherence & bigg.metabolite:succoa, seed.compound:cpd00078","bigg.metabolite:succoa, seed.compound:cpd00078","bigg.metabolite:succoa, seed.compound:cpd00078",Same
850,M_sucr_c,Sucrose C12H22O11,C12H22O11,0,C12H22O11,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:sucr, seed.compound:cpd00076","bigg.metabolite:sucr, seed.compound:cpd00076","bigg.metabolite:sucr, seed.compound:cpd00076",Same
851,M_sucr_e,Sucrose C12H22O11,C12H22O11,0,C12H22O11,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:sucr, seed.compound:cpd00076","bigg.metabolite:sucr, seed.compound:cpd00076","bigg.metabolite:sucr, seed.compound:cpd00076",Same
852,M_sucsal_c,Succinic semialdehyde,C4H5O3,-1,C4H5O3,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00199, bigg.metabolite:sucsal","seed.compound:cpd00199, bigg.metabolite:sucsal","seed.compound:cpd00199, bigg.metabolite:sucsal",Same
853,M_taur_c,Taurine C2H7NO3S,C2H7NO3S,0,C2H7NO3S,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00210, bigg.metabolite:taur","seed.compound:cpd00210, bigg.metabolite:taur","seed.compound:cpd00210, bigg.metabolite:taur",Same
854,M_taur_e,Taurine C2H7NO3S,C2H7NO3S,0,C2H7NO3S,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00210, bigg.metabolite:taur","seed.compound:cpd00210, bigg.metabolite:taur","seed.compound:cpd00210, bigg.metabolite:taur",Same
855,M_thf_c,"5,6,7,8-Tetrahydrofolate",C19H21N7O6,-2,C19H21N7O6,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1103936, bigg.metabolite:thf","metanetx.chemical:MNXM1103936, bigg.metabolite:thf","metanetx.chemical:MNXM1103936, bigg.metabolite:thf",Same
856,M_thr__L_c,L-Threonine,C4H9NO3,0,C4H9NO3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00161, bigg.metabolite:thr__L","seed.compound:cpd00161, bigg.metabolite:thr__L","seed.compound:cpd00161, bigg.metabolite:thr__L",Same
857,M_thr__L_e,L-Threonine,C4H9NO3,0,C4H9NO3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00161, bigg.metabolite:thr__L","seed.compound:cpd00161, bigg.metabolite:thr__L","seed.compound:cpd00161, bigg.metabolite:thr__L",Same
858,M_thr__L_p,L-Threonine,C4H9NO3,0,C4H9NO3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00161, bigg.metabolite:thr__L","seed.compound:cpd00161, bigg.metabolite:thr__L","seed.compound:cpd00161, bigg.metabolite:thr__L",Same
859,M_thym_c,Thymine C5H6N2O2,C5H6N2O2,0,C5H6N2O2,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:thym, seed.compound:cpd00151","bigg.metabolite:thym, seed.compound:cpd00151","bigg.metabolite:thym, seed.compound:cpd00151",Same
860,M_thymd_c,Thymidine C10H14N2O5,C10H14N2O5,0,C10H14N2O5,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00184, bigg.metabolite:thymd","seed.compound:cpd00184, bigg.metabolite:thymd","seed.compound:cpd00184, bigg.metabolite:thymd",Same
861,M_tre_c,Trehalose,C12H22O11,0,C12H22O11,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:tre, seed.compound:cpd00794","bigg.metabolite:tre, seed.compound:cpd00794","bigg.metabolite:tre, seed.compound:cpd00794",Same
862,M_tre_e,Trehalose,C12H22O11,0,C12H22O11,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:tre, seed.compound:cpd00794","bigg.metabolite:tre, seed.compound:cpd00794","bigg.metabolite:tre, seed.compound:cpd00794",Same
863,M_trypta_c,Tryptamine cytosol,C10H13N2,1,C10H13N2,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00318, bigg.metabolite:trypta","seed.compound:cpd00318, bigg.metabolite:trypta","seed.compound:cpd00318, bigg.metabolite:trypta",Same
864,M_uacgam_c,UDP-N-acetyl-D-glucosamine,C17H25N3O17P2,-2,C17H25N3O17P2,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00037, bigg.metabolite:uacgam","seed.compound:cpd00037, bigg.metabolite:uacgam","seed.compound:cpd00037, bigg.metabolite:uacgam",Same
865,M_udp_c,UDP C9H11N2O12P2,C9H11N2O12P2,-3,C9H11N2O12P2,-3,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1102128, bigg.metabolite:udp","metanetx.chemical:MNXM1102128, bigg.metabolite:udp","metanetx.chemical:MNXM1102128, bigg.metabolite:udp",Same
