,Id,Name,Determined Formula,Determined Charge,Previous Formula,Previous Charge,Inferrence Type,Reasoning,Used Databases,Previous Databases,Similarity
616,M_cgly_p,Cys-Gly,C5H10N2O3S,0,C5H10N2O3S,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:cgly, seed.compound:cpd01017","bigg.metabolite:cgly, seed.compound:cpd01017","bigg.metabolite:cgly, seed.compound:cpd01017",Same
617,M_succ_e,Succinate,C4H4O4,-2,C4H4O4,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00036, bigg.metabolite:succ","seed.compound:cpd00036, bigg.metabolite:succ","seed.compound:cpd00036, bigg.metabolite:succ",Same
618,M_succ_p,Succinate,C4H4O4,-2,C4H4O4,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00036, bigg.metabolite:succ","seed.compound:cpd00036, bigg.metabolite:succ","seed.compound:cpd00036, bigg.metabolite:succ",Same
619,M_for_e,Formate,CHO2,-1,CHO2,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00047, bigg.metabolite:for","seed.compound:cpd00047, bigg.metabolite:for","seed.compound:cpd00047, bigg.metabolite:for",Same
620,M_oxa_c,Oxalate,C2O4,-2,C2O4,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:oxa, seed.compound:cpd00180","bigg.metabolite:oxa, seed.compound:cpd00180","bigg.metabolite:oxa, seed.compound:cpd00180",Same
621,M_clpn160_p,"Cardiolipin (tetrahexadecanoyl, n-C16:0)",C73H140O17P2,-2,C73H140O17P2,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd15428, metanetx.chemical:MNXM736425","seed.compound:cpd15428, metanetx.chemical:MNXM736425","seed.compound:cpd15428, metanetx.chemical:MNXM736425",Same
622,M_pg181_p,"Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)",C42H78O10P,-1,C42H78O10P,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd15541, metanetx.chemical:MNXM731815","seed.compound:cpd15541, metanetx.chemical:MNXM731815","seed.compound:cpd15541, metanetx.chemical:MNXM731815",Same
623,M_glyc_p,Glycerol,C3H8O3,0,C3H8O3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00100, bigg.metabolite:glyc","seed.compound:cpd00100, bigg.metabolite:glyc","seed.compound:cpd00100, bigg.metabolite:glyc",Same
624,M_fe3_c,Fe3+,Fe,3,Fe,3,Clean,"unconstrained Target & Adherence & bigg.metabolite:fe3, seed.compound:cpd10516","bigg.metabolite:fe3, seed.compound:cpd10516","bigg.metabolite:fe3, seed.compound:cpd10516",Same
625,M_csn_c,Cytosine,C4H5N3O,0,C4H5N3O,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:csn, seed.compound:cpd00307","bigg.metabolite:csn, seed.compound:cpd00307","bigg.metabolite:csn, seed.compound:cpd00307",Same
626,M_cmp_e,CMP,C9H12N3O8P,-2,C9H12N3O8P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00046, bigg.metabolite:cmp","seed.compound:cpd00046, bigg.metabolite:cmp","seed.compound:cpd00046, bigg.metabolite:cmp",Same
627,M_co2_e,CO2,CO2,0,CO2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00011, bigg.metabolite:co2","seed.compound:cpd00011, bigg.metabolite:co2","seed.compound:cpd00011, bigg.metabolite:co2",Same
628,M_pppg9_c,Protoporphyrinogen IX,C34H38N4O4,-2,C34H38N4O4,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00791, bigg.metabolite:pppg9","seed.compound:cpd00791, bigg.metabolite:pppg9","seed.compound:cpd00791, bigg.metabolite:pppg9",Same
629,M_ura_c,Uracil,C4H4N2O2,0,C4H4N2O2,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:ura, seed.compound:cpd00092","bigg.metabolite:ura, seed.compound:cpd00092","bigg.metabolite:ura, seed.compound:cpd00092",Same
630,M_spmd_c,Spermidine,C7H22N3,3,C7H22N3,3,Clean,"unconstrained Target & Adherence & bigg.metabolite:spmd, seed.compound:cpd00264","bigg.metabolite:spmd, seed.compound:cpd00264","bigg.metabolite:spmd, seed.compound:cpd00264",Same
631,M_dca_e,Decanoate (n-C10:0),C10H19O2,-1,C10H19O2,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:dca, seed.compound:cpd01107","bigg.metabolite:dca, seed.compound:cpd01107","bigg.metabolite:dca, seed.compound:cpd01107",Same
632,M_dca_p,Decanoate (n-C10:0),C10H19O2,-1,C10H19O2,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:dca, seed.compound:cpd01107","bigg.metabolite:dca, seed.compound:cpd01107","bigg.metabolite:dca, seed.compound:cpd01107",Same
633,M_dump_c,DUMP,C9H11N2O8P,-2,C9H11N2O8P,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:dump, seed.compound:cpd00299","bigg.metabolite:dump, seed.compound:cpd00299","bigg.metabolite:dump, seed.compound:cpd00299",Same
634,M_duri_c,Deoxyuridine,C9H12N2O5,0,C9H12N2O5,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00412, bigg.metabolite:duri","seed.compound:cpd00412, bigg.metabolite:duri","seed.compound:cpd00412, bigg.metabolite:duri",Same
635,M_dcyt_e,Deoxycytidine,C9H13N3O4,0,C9H13N3O4,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00654, bigg.metabolite:dcyt","seed.compound:cpd00654, bigg.metabolite:dcyt","seed.compound:cpd00654, bigg.metabolite:dcyt",Same
636,M_ddca_p,Dodecanoate (n-C12:0),C12H23O2,-1,C12H23O2,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd01741, bigg.metabolite:ddca","seed.compound:cpd01741, bigg.metabolite:ddca","seed.compound:cpd01741, bigg.metabolite:ddca",Same
637,M_decdp_c,All trans Decaprenyl diphosphate,C50H81O7P2,-3,C50H81O7P2,-3,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM731626, bigg.metabolite:decdp","metanetx.chemical:MNXM731626, bigg.metabolite:decdp","metanetx.chemical:MNXM731626, bigg.metabolite:decdp",Same
638,M_dgsn_c,Deoxyguanosine,C10H13N5O4,0,C10H13N5O4,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:dgsn, seed.compound:cpd00277","bigg.metabolite:dgsn, seed.compound:cpd00277","bigg.metabolite:dgsn, seed.compound:cpd00277",Same
639,M_23dhacoa_c,"2,3-dehydroadipyl-CoA",C27H37N7O19P3S,-5,C27H37N7O19P3S,-5,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1108440, metanetx.chemical:MNXM1108441","metanetx.chemical:MNXM1108440, metanetx.chemical:MNXM1108441","metanetx.chemical:MNXM1108440, metanetx.chemical:MNXM1108441",Same
640,M_3hadpcoa_c,(3S)-3-Hydroxyadipyl-CoA,C27H39N7O20P3S,-5,C27H39N7O20P3S,-5,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1104364, seed.compound:cpd09844","metanetx.chemical:MNXM1104364, seed.compound:cpd09844","metanetx.chemical:MNXM1104364, seed.compound:cpd09844",Same
641,M_dhf_c,"7,8-Dihydrofolate",C19H19N7O6,-2,C19H19N7O6,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:dhf, seed.compound:cpd00330","bigg.metabolite:dhf, seed.compound:cpd00330","bigg.metabolite:dhf, seed.compound:cpd00330",Same
642,M_6hmhpt_c,6-hydroxymethyl dihydropterin,C7H9N5O2,0,C7H9N5O2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00954, metanetx.chemical:MNXM728662","seed.compound:cpd00954, metanetx.chemical:MNXM728662","seed.compound:cpd00954, metanetx.chemical:MNXM728662",Same
643,M_dhor__S_c,(S)-Dihydroorotate,C5H5N2O4,-1,C5H5N2O4,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00282, bigg.metabolite:dhor__S","seed.compound:cpd00282, bigg.metabolite:dhor__S","seed.compound:cpd00282, bigg.metabolite:dhor__S",Same
644,M_orot_c,Orotate,C5H3N2O4,-1,C5H3N2O4,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00247, bigg.metabolite:orot","seed.compound:cpd00247, bigg.metabolite:orot","seed.compound:cpd00247, bigg.metabolite:orot",Same
645,M_mlthf_c,"5,10-Methylenetetrahydrofolate",C20H21N7O6,-2,C20H21N7O6,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:mlthf, seed.compound:cpd00125","bigg.metabolite:mlthf, seed.compound:cpd00125","bigg.metabolite:mlthf, seed.compound:cpd00125",Same
646,M_dhptd_c,"4,5-dihydroxy-2,3-pentanedione",C5H8O4,0,C5H8O4,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1108056, seed.compound:cpd08636","metanetx.chemical:MNXM1108056, seed.compound:cpd08636","metanetx.chemical:MNXM1108056, seed.compound:cpd08636",Same
647,M_lac__D_e,D-Lactate,C3H5O3,-1,C3H5O3,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:lac__D, seed.compound:cpd00221","bigg.metabolite:lac__D, seed.compound:cpd00221","bigg.metabolite:lac__D, seed.compound:cpd00221",Same
648,M_lac__D_p,D-Lactate,C3H5O3,-1,C3H5O3,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:lac__D, seed.compound:cpd00221","bigg.metabolite:lac__D, seed.compound:cpd00221","bigg.metabolite:lac__D, seed.compound:cpd00221",Same
649,M_dnad_c,Deamino-NAD+,C21H24N6O15P2,-2,C21H24N6O15P2,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:dnad, seed.compound:cpd00638","bigg.metabolite:dnad, seed.compound:cpd00638","bigg.metabolite:dnad, seed.compound:cpd00638",Same
650,M_dtmp_c,DTMP,C10H13N2O8P,-2,C10H13N2O8P,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:dtmp, seed.compound:cpd00298","bigg.metabolite:dtmp, seed.compound:cpd00298","bigg.metabolite:dtmp, seed.compound:cpd00298",Same
651,M_3hhcoa_c,(S)-3-Hydroxyhexanoyl-CoA,C27H42N7O18P3S,-4,C27H42N7O18P3S,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1104721, seed.compound:cpd03122","metanetx.chemical:MNXM1104721, seed.compound:cpd03122","metanetx.chemical:MNXM1104721, seed.compound:cpd03122",Same
652,M_3hocoa_c,(S)-3-Hydroxyoctanoyl-CoA,C29H46N7O18P3S,-4,C29H46N7O18P3S,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1104724, seed.compound:cpd03120","metanetx.chemical:MNXM1104724, seed.compound:cpd03120","metanetx.chemical:MNXM1104724, seed.compound:cpd03120",Same
653,M_3hmbcoa_c,(S)-3-Hydroxy-2-methylbutyryl-CoA,C26H40N7O18P3S,-4,C26H40N7O18P3S,-4,Clean,"unconstrained Target & Adherence & seed.compound:cpd02691, bigg.metabolite:3hmbcoa","seed.compound:cpd02691, bigg.metabolite:3hmbcoa","seed.compound:cpd02691, bigg.metabolite:3hmbcoa",Same
654,M_hdcea_e,Hexadecenoate (n-C16:1),C16H29O2,-1,C16H29O2,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:hdcea, seed.compound:cpd05274","bigg.metabolite:hdcea, seed.compound:cpd05274","bigg.metabolite:hdcea, seed.compound:cpd05274",Same
655,M_ocdcea_e,Octadecenoate (n-C18:1),C18H33O2,-1,C18H33O2,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:ocdcea, seed.compound:cpd00536","bigg.metabolite:ocdcea, seed.compound:cpd00536","bigg.metabolite:ocdcea, seed.compound:cpd00536",Same
656,M_ttdca_e,Tetradecanoate (n-C14:0),C14H27O2,-1,C14H27O2,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd03847, bigg.metabolite:ttdca","seed.compound:cpd03847, bigg.metabolite:ttdca","seed.compound:cpd03847, bigg.metabolite:ttdca",Same
657,M_trp__L_c,L-Tryptophan,C11H12N2O2,0,C11H12N2O2,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:trp__L, seed.compound:cpd00065","bigg.metabolite:trp__L, seed.compound:cpd00065","bigg.metabolite:trp__L, seed.compound:cpd00065",Same
658,M_val__L_c,L-Valine,C5H11NO2,0,C5H11NO2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00156, bigg.metabolite:val__L","seed.compound:cpd00156, bigg.metabolite:val__L","seed.compound:cpd00156, bigg.metabolite:val__L",Same
659,M_tyr__L_c,L-Tyrosine,C9H11NO3,0,C9H11NO3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00069, bigg.metabolite:tyr__L","seed.compound:cpd00069, bigg.metabolite:tyr__L","seed.compound:cpd00069, bigg.metabolite:tyr__L",Same
660,M_etha_c,Ethanolamine,C2H8NO,1,C2H8NO,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00162, bigg.metabolite:etha","seed.compound:cpd00162, bigg.metabolite:etha","seed.compound:cpd00162, bigg.metabolite:etha",Same
661,M_etha_e,Ethanolamine,C2H8NO,1,C2H8NO,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00162, bigg.metabolite:etha","seed.compound:cpd00162, bigg.metabolite:etha","seed.compound:cpd00162, bigg.metabolite:etha",Same
662,M_ttdca_p,Tetradecanoate (n-C14:0),C14H27O2,-1,C14H27O2,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd03847, bigg.metabolite:ttdca","seed.compound:cpd03847, bigg.metabolite:ttdca","seed.compound:cpd03847, bigg.metabolite:ttdca",Same
663,M_ttdcea_p,Tetradecenoate (n-C14:1),C14H25O2,-1,C14H25O2,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:ttdcea, seed.compound:cpd15298","bigg.metabolite:ttdcea, seed.compound:cpd15298","bigg.metabolite:ttdcea, seed.compound:cpd15298",Same
664,M_hdca_p,Hexadecanoate (n-C16:0),C16H31O2,-1,C16H31O2,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:hdca, seed.compound:cpd00214","bigg.metabolite:hdca, seed.compound:cpd00214","bigg.metabolite:hdca, seed.compound:cpd00214",Same
665,M_hdcea_p,Hexadecenoate (n-C16:1),C16H29O2,-1,C16H29O2,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:hdcea, seed.compound:cpd05274","bigg.metabolite:hdcea, seed.compound:cpd05274","bigg.metabolite:hdcea, seed.compound:cpd05274",Same
666,M_ocdca_p,Octadecanoate (n-C18:0),C18H35O2,-1,C18H35O2,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:ocdca, seed.compound:cpd01080","bigg.metabolite:ocdca, seed.compound:cpd01080","bigg.metabolite:ocdca, seed.compound:cpd01080",Same
667,M_ocdcea_p,Octadecenoate (n-C18:1),C18H33O2,-1,C18H33O2,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:ocdcea, seed.compound:cpd00536","bigg.metabolite:ocdcea, seed.compound:cpd00536","bigg.metabolite:ocdcea, seed.compound:cpd00536",Same
668,M_octa_p,Octanoate (n-C8:0),C8H15O2,-1,C8H15O2,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd03846, bigg.metabolite:octa","seed.compound:cpd03846, bigg.metabolite:octa","seed.compound:cpd03846, bigg.metabolite:octa",Same
669,M_f1p_c,D-Fructose 1-phosphate,C6H11O9P,-2,C6H11O9P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00802, bigg.metabolite:f1p","seed.compound:cpd00802, bigg.metabolite:f1p","seed.compound:cpd00802, bigg.metabolite:f1p",Same
670,M_pheme_c,Protoheme,C34FeH30N4O4,-2,C34FeH30N4O4,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00028, bigg.metabolite:pheme","seed.compound:cpd00028, bigg.metabolite:pheme","seed.compound:cpd00028, bigg.metabolite:pheme",Same
671,M_for_p,Formate,CHO2,-1,CHO2,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00047, bigg.metabolite:for","seed.compound:cpd00047, bigg.metabolite:for","seed.compound:cpd00047, bigg.metabolite:for",Same
672,M_taur_c,Taurine,C2H7NO3S,0,C2H7NO3S,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00210, bigg.metabolite:taur","seed.compound:cpd00210, bigg.metabolite:taur","seed.compound:cpd00210, bigg.metabolite:taur",Same
673,M_fe2_e,Fe2+,Fe,2,Fe,2,Clean,"unconstrained Target & Adherence & seed.compound:cpd10515, bigg.metabolite:fe2","seed.compound:cpd10515, bigg.metabolite:fe2","seed.compound:cpd10515, bigg.metabolite:fe2",Same
674,M_fe2_p,Fe2+,Fe,2,Fe,2,Clean,"unconstrained Target & Adherence & seed.compound:cpd10515, bigg.metabolite:fe2","seed.compound:cpd10515, bigg.metabolite:fe2","seed.compound:cpd10515, bigg.metabolite:fe2",Same
675,M_fe3_p,Fe3+,Fe,3,Fe,3,Clean,"unconstrained Target & Adherence & bigg.metabolite:fe3, seed.compound:cpd10516","bigg.metabolite:fe3, seed.compound:cpd10516","bigg.metabolite:fe3, seed.compound:cpd10516",Same
676,M_methf_c,"5,10-Methenyltetrahydrofolate",C20H20N7O6,-1,C20H20N7O6,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00347, bigg.metabolite:methf","seed.compound:cpd00347, bigg.metabolite:methf","seed.compound:cpd00347, bigg.metabolite:methf",Same
677,M_gam1p_c,D-Glucosamine 1-phosphate,C6H13NO8P,-1,C6H13NO8P,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd02370, seed.compound:cpd03671","seed.compound:cpd02370, seed.compound:cpd03671","seed.compound:cpd02370, seed.compound:cpd03671",Same
678,M_glc__D_p,D-Glucose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:glc__D, metanetx.chemical:MNXM1137670","bigg.metabolite:glc__D, metanetx.chemical:MNXM1137670","bigg.metabolite:glc__D, metanetx.chemical:MNXM1137670",Same
679,M_dtdpglu_c,DTDPglucose,C16H24N2O16P2,-2,C16H24N2O16P2,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1105949, seed.compound:cpd00626","metanetx.chemical:MNXM1105949, seed.compound:cpd00626","metanetx.chemical:MNXM1105949, seed.compound:cpd00626",Same
680,M_glu5sa_c,L-Glutamate 5-semialdehyde,C5H9NO3,0,C5H9NO3,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:glu5sa, seed.compound:cpd00858","bigg.metabolite:glu5sa, seed.compound:cpd00858","bigg.metabolite:glu5sa, seed.compound:cpd00858",Same
681,M_glu5p_c,L-Glutamate 5-phosphate,C5H8NO7P,-2,C5H8NO7P,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:glu5p, seed.compound:cpd02097","bigg.metabolite:glu5p, seed.compound:cpd02097","bigg.metabolite:glu5p, seed.compound:cpd02097",Same
682,M_glcn_p,D-Gluconate,C6H11O7,-1,C6H11O7,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:glcn, seed.compound:cpd00222","bigg.metabolite:glcn, seed.compound:cpd00222","bigg.metabolite:glcn, seed.compound:cpd00222",Same
683,M_gar_c,N1-(5-Phospho-D-ribosyl)glycinamide,C7H14N2O8P,-1,C7H14N2O8P,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd02394, bigg.metabolite:gar","seed.compound:cpd02394, bigg.metabolite:gar","seed.compound:cpd02394, bigg.metabolite:gar",Same
684,M_glyclt_c,Glycolate,C2H3O3,-1,C2H3O3,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:glyclt, seed.compound:cpd00139","bigg.metabolite:glyclt, seed.compound:cpd00139","bigg.metabolite:glyclt, seed.compound:cpd00139",Same
685,M_glcn_e,D-Gluconate,C6H11O7,-1,C6H11O7,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:glcn, seed.compound:cpd00222","bigg.metabolite:glcn, seed.compound:cpd00222","bigg.metabolite:glcn, seed.compound:cpd00222",Same
686,M_uaagmda_c,"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala",C95H152N8O28P2,-4,C95H152N8O28P2,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM739668, seed.compound:cpd03495","metanetx.chemical:MNXM739668, seed.compound:cpd03495","metanetx.chemical:MNXM739668, seed.compound:cpd03495",Same
687,M_glyc3p_e,Glycerol 3-phosphate,C3H7O6P,-2,C3H7O6P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00080, bigg.metabolite:glyc3p","seed.compound:cpd00080, bigg.metabolite:glyc3p","seed.compound:cpd00080, bigg.metabolite:glyc3p",Same
688,M_glyald_e,D-Glyceraldehyde,C3H6O3,0,C3H6O3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00448, bigg.metabolite:glyald","seed.compound:cpd00448, bigg.metabolite:glyald","seed.compound:cpd00448, bigg.metabolite:glyald",Same
689,M_glyb_e,Glycine betaine,C5H11NO2,0,C5H11NO2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00540, bigg.metabolite:glyb","seed.compound:cpd00540, bigg.metabolite:glyb","seed.compound:cpd00540, bigg.metabolite:glyb",Same
690,M_glyc3p_p,Glycerol 3-phosphate,C3H7O6P,-2,C3H7O6P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00080, bigg.metabolite:glyc3p","seed.compound:cpd00080, bigg.metabolite:glyc3p","seed.compound:cpd00080, bigg.metabolite:glyc3p",Same
691,M_glyclt_e,Glycolate,C2H3O3,-1,C2H3O3,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:glyclt, seed.compound:cpd00139","bigg.metabolite:glyclt, seed.compound:cpd00139","bigg.metabolite:glyclt, seed.compound:cpd00139",Same
692,M_glyclt_p,Glycolate,C2H3O3,-1,C2H3O3,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:glyclt, seed.compound:cpd00139","bigg.metabolite:glyclt, seed.compound:cpd00139","bigg.metabolite:glyclt, seed.compound:cpd00139",Same
693,M_hpyr_c,Hydroxypyruvate,C3H3O4,-1,C3H3O4,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:hpyr, seed.compound:cpd00145","bigg.metabolite:hpyr, seed.compound:cpd00145","bigg.metabolite:hpyr, seed.compound:cpd00145",Same
694,M_glyc_e,Glycerol,C3H8O3,0,C3H8O3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00100, bigg.metabolite:glyc","seed.compound:cpd00100, bigg.metabolite:glyc","seed.compound:cpd00100, bigg.metabolite:glyc",Same
695,M_lgt__S_c,(R)-S-Lactoylglutathione,C13H20N3O8S,-1,C13H20N3O8S,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:lgt__S, seed.compound:cpd02182","bigg.metabolite:lgt__S, seed.compound:cpd02182","bigg.metabolite:lgt__S, seed.compound:cpd02182",Same
696,M_gua_c,Guanine,C5H5N5O,0,C5H5N5O,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:gua, seed.compound:cpd00207","bigg.metabolite:gua, seed.compound:cpd00207","bigg.metabolite:gua, seed.compound:cpd00207",Same
697,M_xan_c,Xanthine,C5H4N4O2,0,C5H4N4O2,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:xan, seed.compound:cpd00309","bigg.metabolite:xan, seed.compound:cpd00309","bigg.metabolite:xan, seed.compound:cpd00309",Same
698,M_gua_e,Guanine,C5H5N5O,0,C5H5N5O,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:gua, seed.compound:cpd00207","bigg.metabolite:gua, seed.compound:cpd00207","bigg.metabolite:gua, seed.compound:cpd00207",Same
699,M_2maacoa_c,2-Methyl-3-acetoacetyl-CoA,C26H38N7O18P3S,-4,C26H38N7O18P3S,-4,Clean,"unconstrained Target & Adherence & seed.compound:cpd02124, bigg.metabolite:2maacoa","seed.compound:cpd02124, bigg.metabolite:2maacoa","seed.compound:cpd02124, bigg.metabolite:2maacoa",Same
700,M_mmet_c,S-Methyl-L-methionine,C6H14NO2S,1,C6H14NO2S,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd02027, metanetx.chemical:MNXM726753","seed.compound:cpd02027, metanetx.chemical:MNXM726753","seed.compound:cpd02027, metanetx.chemical:MNXM726753",Same
701,M_pheme_e,Protoheme,C34FeH30N4O4,-2,C34FeH30N4O4,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00028, bigg.metabolite:pheme","seed.compound:cpd00028, bigg.metabolite:pheme","seed.compound:cpd00028, bigg.metabolite:pheme",Same
702,M_2ohed_c,"2-Oxohept-3-ene-1,7-dioate",C7H6O5,-2,C7H6O5,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM727974, seed.compound:cpd01960","metanetx.chemical:MNXM727974, seed.compound:cpd01960","metanetx.chemical:MNXM727974, seed.compound:cpd01960",Same
703,M_hmbil_c,Hydroxymethylbilane,C40H38N4O17,-8,C40H38N4O17,-8,Clean,"unconstrained Target & Adherence & seed.compound:cpd00755, bigg.metabolite:hmbil","seed.compound:cpd00755, bigg.metabolite:hmbil","seed.compound:cpd00755, bigg.metabolite:hmbil",Same
704,M_ppbng_c,Porphobilinogen,C10H13N2O4,-1,C10H13N2O4,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00689, bigg.metabolite:ppbng","seed.compound:cpd00689, bigg.metabolite:ppbng","seed.compound:cpd00689, bigg.metabolite:ppbng",Same
705,M_hom__L_c,L-Homoserine,C4H9NO3,0,C4H9NO3,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:hom__L, seed.compound:cpd00227","bigg.metabolite:hom__L, seed.compound:cpd00227","bigg.metabolite:hom__L, seed.compound:cpd00227",Same
706,M_phom_c,O-Phospho-L-homoserine,C4H8NO6P,-2,C4H8NO6P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00809, bigg.metabolite:phom","seed.compound:cpd00809, bigg.metabolite:phom","seed.compound:cpd00809, bigg.metabolite:phom",Same
707,M_hxan_e,Hypoxanthine,C5H4N4O,0,C5H4N4O,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:hxan, seed.compound:cpd00226","bigg.metabolite:hxan, seed.compound:cpd00226","bigg.metabolite:hxan, seed.compound:cpd00226",Same
708,M_pydam_c,Pyridoxamine,C8H13N2O2,1,C8H13N2O2,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00419, bigg.metabolite:pydam","seed.compound:cpd00419, bigg.metabolite:pydam","seed.compound:cpd00419, bigg.metabolite:pydam",Same
709,M_taur_e,Taurine,C2H7NO3S,0,C2H7NO3S,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00210, bigg.metabolite:taur","seed.compound:cpd00210, bigg.metabolite:taur","seed.compound:cpd00210, bigg.metabolite:taur",Same
710,M_id3acald_e,Indole 3 acetaldehyde C10H9NO,C10H9NO,0,C10H9NO,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00486, bigg.metabolite:id3acald","seed.compound:cpd00486, bigg.metabolite:id3acald","seed.compound:cpd00486, bigg.metabolite:id3acald",Same
711,M_indole_c,Indole,C8H7N,0,C8H7N,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00359, metanetx.chemical:MNXM735090","seed.compound:cpd00359, metanetx.chemical:MNXM735090","seed.compound:cpd00359, metanetx.chemical:MNXM735090",Same
712,M_indaccoa_c,S-2-(indol-3-yl)acetyl-CoA,C31H39N8O17P3S,-4,C31H39N8O17P3S,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM735462, seed.compound:cpd11175","metanetx.chemical:MNXM735462, seed.compound:cpd11175","metanetx.chemical:MNXM735462, seed.compound:cpd11175",Same
